X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9 ; C10
avoir lieu bn:00085337v ; 0 ; 0 ; 0.0437158 ; 0 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0
variable globale bn:02011863n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0.0178571 ; 0 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0
déconnexion bn:00027504n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
évidente bn:00097350a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
connecté bn:00085628v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
démarrer bn:00083342v ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0
sauvegarde bn:00007838n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
cookie de session bn:00070691n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
recommencer bn:00092914v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unix_timestamp bn:00124230n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
retirer bn:00092783v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dll bn:02058089n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jpeg bn:00838809n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
windows bitmap bn:01848933n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
truecolor bn:04000779n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
largeur bn:00012893n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gd bn:03462925n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gif bn:00444440n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
psd bn:15712791n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tiff bn:00663058n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intel bn:00670400n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
rouge bn:00066631n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0.043956 ; 0 ; 0 ; 0 ; 0.0432432 ; 0
vert bn:00041648n ; 0 ; 0 ; 0.0112994 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
rvb bn:01953314n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
coordonnées bn:00022459n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
total bn:00102277a ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
blue bn:00765896n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cercle bn:00019169n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
ellipse bn:00030406n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mot-clé bn:03277968n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
constante bn:14692918n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
classe d bn:14503356n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
autre bn:03870834n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
héritage multiple bn:01226081n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
classe a bn:17130264n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
faire référence bn:00085006v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type b bn:00007599n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ramasse-miettes bn:00037292n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
code objet bn:00058451n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
clonage bn:04738539n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
directe bn:00101420a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explicite bn:00102589a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
via bn:01515703n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
descripteur de fichiers bn:03441901n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
o3 bn:01507028n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
substituer bn:00087802v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
utile bn:00113456a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abstraire bn:00082180v ; 0 ; 0 ; 0.0223464 ; 0 ; 0.0224719 ; 0 ; 0 ; 0 ; 0.0220994 ; 0
abstraites bn:00096212a ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
classe abstraite bn:03110061n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
dérivée bn:00026447n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
implémentant bn:00084595v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
final bn:01755798n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0 ; 0 ; 0.037037 ; 0.0220994 ; 0
prototypes bn:03593973n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
template bn:02473997n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
contraire bn:00100398a ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
variable bn:00113503a ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
iterator bn:00967687n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
infos bn:00046705n ; 0 ; 0 ; 0.0437158 ; 0.0547945 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0 ; 0
numéro de ligne bn:03406633n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
erreur bn:00031485n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
parent bn:00060643n ; 0 ; 0 ; 0.0223464 ; 0 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0
ancien système bn:01069561n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
erreur de syntaxe bn:00075740n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intéresser bn:00089814v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
réception bn:00066489n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cas objet bn:00000786n ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
internes bn:00105292a ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
supporter bn:00093674v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
remplissage bn:03416628n ; 0 ; 0 ; 0.0112994 ; 0 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
structure bn:00094491v ; 0 ; 0 ; 0.00568182 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
université antilles guyane bn:00537645n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feuilles de style bn:00802225n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
pdf bn:01745594n ; 0 ; 0 ; 0 ; 0.028169 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
noël bn:00018836n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
client http bn:04783345n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
recommandation w3c bn:15800643n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
êtres bn:00009677n ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
structuration bn:14636497n ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0 ; 0.0178571 ; 0 ; 0 ; 0
désormais bn:00116384r ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
liste à puces bn:03415182n ; 0 ; 0 ; 0 ; 0.0142857 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
inline bn:01456420n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
disponibilité bn:00000670n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
arial bn:01485779n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
texte gras bn:00030599n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
abuser bn:00090815v ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
css 3 bn:01642119n ; 0 ; 0 ; 0 ; 0.0142857 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
souris bn:00021487n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
charset bn:00017756n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
auto bn:00007309n ; 0 ; 0 ; 0 ; 0.0142857 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
allonger bn:00087910v ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
chevauchements bn:00045993n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
em bn:00030453n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
active server pages bn:02246064n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
microsoft bn:01165400n ; 0 ; 0 ; 0 ; 0.0547945 ; 0.043956 ; 0.0441989 ; 0 ; 0 ; 0.0432432 ; 0
exécutable bn:00102521a ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
connaissance bn:00020452n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dictionnaires bn:00026967n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bois bn:00081492n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
key bn:15770009n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:00046698n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
parcours bn:03468087n ; 0 ; 0 ; 0 ; 0.028169 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0 ; 0
pouvoir bn:00084450v ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
httpd bn:16913184n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statiques bn:00111112a ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
sport bn:00006759n ; 0 ; 0 ; 0 ; 0.028169 ; 0 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0
selection multiple bn:05019947n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
saisir bn:00082727v ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nom bn:00056758n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mode connecté bn:04749137n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rattacher bn:00085624v ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
durée de vie bn:01120526n ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
path bn:01205256n ; 0 ; 0 ; 0 ; 0.0142857 ; 0.0113636 ; 0 ; 0 ; 0 ; 0 ; 0
nobody bn:03500369n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
basename bn:01749628n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
touch bn:03178622n ; 0 ; 0 ; 0 ; 0.0142857 ; 0 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
friends bn:00257421n ; 0 ; 0 ; 0 ; 0.00719424 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
epub bn:01314222n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
filtrage bn:00259585n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
validation bn:03925844n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
symfony bn:02798620n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
application bn:00005095n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
web service bn:03829842n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
web mobile bn:03168096n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
mobile bn:00106819a ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
compilateur bn:00021344n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
compilateur jit bn:01502421n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
sortie bn:00032242n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
programmeur bn:00020358n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
ca bn:00014403n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
livre bn:00012059n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
hiphop bn:01959769n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
machine virtuelle bn:02589960n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
typage fort bn:02560161n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
framework bn:14831528n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
phalcon bn:15355608n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
compilation aot bn:15411174n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
yahoo bn:00081801n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
content management systems bn:03631223n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
gestion de contenu bn:00883027n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
joomla bn:01946532n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
laravel bn:02935312n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
indispensable bn:00104964a ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
macports bn:01068822n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
fichier de configuration bn:03229365n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
numbers bn:00439302n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
compression bn:00021441n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
éxécution bn:16533697n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
logging bn:15274529n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
désactiver bn:00027407n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
démarrage bn:03140436n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
logger bn:00825346n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
rapporter bn:00034163n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
fuite de mémoire bn:01230884n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
chaine bn:00017487n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
socket bn:15776593n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
iconv bn:03672592n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
système d bn:04836299n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
smtp bn:02128235n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
set bn:04928161n ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0 ; 0 ; 0.037037 ; 0.0220994 ; 0
lien permanents bn:03767636n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
links bn:01052609n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
md5 bn:01141584n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
assertion bn:04728763n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
fonction utilisateur bn:00952651n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
mac os x bn:01334510n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
khtml bn:00975876n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
gecko bn:15456781n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
doc bn:17202928n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
chrome bn:00018877n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
safari bn:00907501n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
remède bn:00054133n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
répondre bn:00082225v ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
simplifier bn:00087951v ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
majuscule bn:00015499n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
eval bn:03464447n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
mardi bn:00078546n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
mercredi bn:00054897n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
jeudi bn:00076744n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
externes bn:00102624a ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
racine bn:00008793n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
signaler bn:00071525n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
type de retour bn:03354146n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0 ; 0 ; 0 ; 0.0111732 ; 0
etudiant bn:00029806n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
setter bn:00021412n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
espace de nommage bn:01468325n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
bleu bn:00011477n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
set bn:00062714n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
diff bn:16709776n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
ball bn:03442687n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
être bn:00004222n ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0.037037 ; 0 ; 0
jeanne bn:03888564n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
durand bn:04919129n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
andreas bn:02288585n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
dalton bn:00025070n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
clef primaire bn:03542434n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
franz kafka bn:00036274n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
cotes bn:01852996n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
systématiquement bn:00114825r ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
injections bn:03211312n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
injections sql bn:03319192n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
code malveillant bn:01363738n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
html5 bn:03675085n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
être valables bn:00082706v ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
injection de code bn:00184104n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
système d’information bn:00025331n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
credit bn:00022100n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
depot bn:03854733n ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0.0114286 ; 0 ; 0 ; 0 ; 0
réutilisé bn:00092558v ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0.0225989 ; 0 ; 0 ; 0.0220994 ; 0
action bn:00001127n ; 0 ; 0 ; 0 ; 0 ; 0.00571429 ; 0 ; 0 ; 0 ; 0 ; 0
